x, y, z
2020-04-04 9:54:27,13983,143
2020-04-04 9:54:28,13981,143
2020-04-04 9:54:29,13983,142
2020-04-04 9:54:30,13983,146
2020-04-04 9:54:31,13984,145
2020-04-04 9:54:32,13984,150
2020-04-04 9:54:33,13984,168
2020-04-04 9:54:34,13985,167
2020-04-04 9:54:35,13985,165
2020-04-04 9:54:39,13984,158
2020-04-04 9:54:41,13984,154
2020-04-04 9:54:46,13983,145
2020-04-04 9:54:48,13984,144
2020-04-04 9:54:50,13984,145
2020-04-04 9:54:51,13985,144
2020-04-04 9:54:52,13986,145
2020-04-04 9:54:53,13987,143
2020-04-04 9:54:55,13988,141
2020-04-04 9:54:56,13987,144
2020-04-04 9:54:57,13988,143
2020-04-04 9:55:00,13988,138
2020-04-04 9:55:01,13987,139
2020-04-04 9:55:02,13988,137
2020-04-04 9:55:05,13988,132
2020-04-04 9:55:08,13987,126
2020-04-04 9:55:14,13986,113
2020-04-04 9:55:15,13984,113
2020-04-04 9:55:16,13984,114
2020-04-04 9:55:24,13983,101
2020-04-04 9:55:30,13985,92
2020-04-04 9:55:33,13986,94
2020-04-04 9:55:35,13982,94
2020-04-04 9:55:39,13982,89
2020-04-04 9:55:40,13981,88
2020-04-04 9:55:41,13981,89
2020-04-04 9:55:43,13980,89
2020-04-04 9:55:46,13982,85
2020-04-04 9:55:49,13982,87
2020-04-04 9:55:50,13980,90
2020-04-04 9:55:52,13979,89
2020-04-04 9:55:54,13978,88
2020-04-04 9:55:59,13978,82
2020-04-04 9:56:01,13977,80
2020-04-04 9:56:02,13976,80
2020-04-04 9:56:03,13975,80
2020-04-04 9:56:04,13974,82
2020-04-04 9:56:06,13974,83
2020-04-04 9:56:11,13975,78
2020-04-04 9:56:12,13974,80
2020-04-04 9:56:13,13976,80
2020-04-04 9:56:17,13975,76
2020-04-04 9:56:20,13974,74
2020-04-04 9:56:26,13973,72
2020-04-04 9:56:33,13974,64
2020-04-04 9:56:34,13972,64
2020-04-04 9:56:35,13972,65
2020-04-04 9:56:36,13973,67
2020-04-04 9:56:37,13973,67
2020-04-04 9:56:38,13974,67
2020-04-04 9:56:40,13975,69
2020-04-04 9:56:44,13976,68
2020-04-04 9:56:47,13975,67
2020-04-04 9:56:49,13974,65
2020-04-04 9:56:53,13974,62
2020-04-04 9:56:55,13974,62
2020-04-04 9:57:01,13975,58
2020-04-04 9:57:04,13975,57
2020-04-04 9:57:06,13976,62
2020-04-04 9:57:08,13975,62
2020-04-04 9:57:12,13975,60
2020-04-04 9:57:13,13974,61
2020-04-04 9:57:15,13975,61
2020-04-04 9:57:16,13976,61
2020-04-04 9:57:17,13976,61
2020-04-04 9:57:18,13976,64
2020-04-04 9:57:20,13976,64
2020-04-04 9:57:21,13976,64
2020-04-04 9:57:23,13975,67
2020-04-04 9:57:24,13974,66
2020-04-04 9:57:25,13975,66
2020-04-04 9:57:26,13974,67
2020-04-04 9:57:29,13974,66
2020-04-04 9:57:32,13976,64
2020-04-04 9:57:36,13974,61
2020-04-04 9:57:37,13974,61
2020-04-04 9:57:38,13972,64
2020-04-04 9:57:40,13972,71
2020-04-04 9:57:41,13970,71
2020-04-04 9:57:43,13971,70
2020-04-04 9:57:47,13971,80
2020-04-04 9:57:48,13969,81
2020-04-04 9:57:49,13969,80
2020-04-04 9:57:50,13967,81
2020-04-04 9:57:52,13967,82
2020-04-04 9:57:53,13967,83
2020-04-04 9:57:54,13968,89
2020-04-04 9:57:56,13969,112
2020-04-04 9:57:57,13969,113
2020-04-04 9:58:03,13968,110
2020-04-04 9:58:04,13963,132
2020-04-04 9:58:05,13961,133
2020-04-04 9:58:06,13961,134
2020-04-04 9:58:07,13961,133
2020-04-04 9:58:08,13964,138
2020-04-04 9:58:09,13964,156
2020-04-04 9:58:10,13968,158
2020-04-04 9:58:11,13969,159
2020-04-04 9:58:12,13968,159
2020-04-04 9:58:13,13967,158
2020-04-04 9:58:14,13966,161
2020-04-04 9:58:18,13968,156
2020-04-04 9:58:20,13968,153
2020-04-04 9:58:21,13969,153
2020-04-04 9:58:25,13968,152
2020-04-04 9:58:28,13970,148
2020-04-04 9:58:30,13970,152
2020-04-04 9:58:32,13971,149
2020-04-04 9:58:35,13972,147
2020-04-04 9:58:38,13970,142
2020-04-04 9:58:41,13970,138
2020-04-04 9:58:45,13971,134
2020-04-04 9:58:46,13968,133
2020-04-04 9:58:49,13968,129
2020-04-04 9:58:50,13966,128
2020-04-04 9:58:52,13967,125
2020-04-04 9:58:56,13967,119
2020-04-04 9:58:57,13965,120
2020-04-04 9:58:58,13967,119
2020-04-04 9:59:03,13968,111
2020-04-04 9:59:04,13969,110
2020-04-04 9:59:05,13969,113
2020-04-04 9:59:06,13967,112
2020-04-04 9:59:07,13966,111
2020-04-04 9:59:08,13967,110
2020-04-04 9:59:09,13967,110
2020-04-04 9:59:11,13966,108
2020-04-04 9:59:14,13967,103
2020-04-04 9:59:15,13963,111
2020-04-04 9:59:18,13962,106
2020-04-04 9:59:21,13963,102
2020-04-04 9:59:22,13964,101
2020-04-04 9:59:24,13963,100
2020-04-04 9:59:25,13964,100
2020-04-04 9:59:27,13964,97
2020-04-04 9:59:28,13965,96
2020-04-04 9:59:29,13966,95
2020-04-04 9:59:30,13965,94
2020-04-04 9:59:33,13966,91
2020-04-04 9:59:38,13966,83
2020-04-04 9:59:39,13964,82
2020-04-04 9:59:41,13965,82
2020-04-04 9:59:49,13967,68
2020-04-04 9:59:51,13967,67
2020-04-04 9:59:52,13968,66
2020-04-04 9:59:54,13966,64
2020-04-04 9:59:58,13964,60
2020-04-04 9:59:59,13963,60
2020-04-04 10:00:00,13963,59
2020-04-04 10:00:01,13962,61
2020-04-04 10:00:02,13961,71
2020-04-04 10:00:03,13959,82
2020-04-04 10:00:05,13958,83
2020-04-04 10:00:06,13959,83
2020-04-04 10:00:07,13959,83
2020-04-04 10:00:11,13958,81
2020-04-04 10:00:12,13960,86
2020-04-04 10:00:13,13959,94
2020-04-04 10:00:15,13959,102
2020-04-04 10:00:17,13958,114
2020-04-04 10:00:19,13960,112
2020-04-04 10:00:22,13961,114
2020-04-04 10:00:23,13961,115
2020-04-04 10:00:25,13961,113
2020-04-04 10:00:28,13960,119
2020-04-04 10:00:29,13958,119
2020-04-04 10:00:30,13959,119
2020-04-04 10:00:32,13960,118
2020-04-04 10:00:35,13961,116
2020-04-04 10:00:39,13961,113
2020-04-04 10:00:40,13961,119
2020-04-04 10:00:43,13962,118
2020-04-04 10:00:44,13962,119
2020-04-04 10:00:50,13963,115
2020-04-04 10:00:51,13962,115
2020-04-04 10:00:53,13961,115
2020-04-04 10:00:57,13961,113
2020-04-04 10:00:58,13961,113
2020-04-04 10:01:00,13960,113
2020-04-04 10:01:01,13959,114
2020-04-04 10:01:02,13958,114
2020-04-04 10:01:03,13958,115
2020-04-04 10:01:06,13958,117
2020-04-04 10:01:07,13959,120
2020-04-04 10:01:09,13958,120
2020-04-04 10:01:11,13959,118
2020-04-04 10:01:12,13959,118
2020-04-04 10:01:14,13960,115
2020-04-04 10:01:15,13961,115
2020-04-04 10:01:17,13960,113
2020-04-04 10:01:22,13959,107
2020-04-04 10:01:26,13958,106
2020-04-04 10:01:27,13958,106
2020-04-04 10:01:28,13957,106
2020-04-04 10:01:29,13957,111
2020-04-04 10:01:30,13956,123
2020-04-04 10:01:31,13958,133
2020-04-04 10:01:33,13958,132
2020-04-04 10:01:34,13958,132
2020-04-04 10:01:35,13957,131
2020-04-04 10:01:36,13957,130
2020-04-04 10:01:38,13958,128
2020-04-04 10:01:39,13956,127
2020-04-04 10:01:42,13957,122
2020-04-04 10:01:43,13957,124
2020-04-04 10:01:45,13958,129
2020-04-04 10:01:47,13957,131
2020-04-04 10:01:48,13957,132
2020-04-04 10:01:49,13957,131
2020-04-04 10:01:50,13957,134
2020-04-04 10:01:53,13958,129
2020-04-04 10:01:55,13957,131
2020-04-04 10:01:56,13956,133
2020-04-04 10:01:58,13956,133
2020-04-04 10:02:00,13956,130
2020-04-04 10:02:01,13957,128
2020-04-04 10:02:02,13956,128
2020-04-04 10:02:03,13956,126
2020-04-04 10:02:04,13957,126
2020-04-04 10:02:06,13957,124
2020-04-04 10:02:11,13956,115
2020-04-04 10:02:12,13957,114
2020-04-04 10:02:13,13956,113
2020-04-04 10:02:15,13956,109
2020-04-04 10:02:18,13956,127
2020-04-04 10:02:19,13954,126
2020-04-04 10:02:20,13955,131
2020-04-04 10:02:22,13954,134
2020-04-04 10:02:23,13954,141
2020-04-04 10:02:27,13953,136
2020-04-04 10:02:28,13952,141
2020-04-04 10:02:29,13951,148
2020-04-04 10:02:31,13953,152
2020-04-04 10:02:34,13952,157
2020-04-04 10:02:35,13950,160
2020-04-04 10:02:37,13950,158
2020-04-04 10:02:38,13949,158
2020-04-04 10:02:39,13948,162
2020-04-04 10:02:40,13947,189
2020-04-04 10:02:41,13948,199
2020-04-04 10:02:43,13946,197
2020-04-04 10:02:44,13948,198
2020-04-04 10:02:45,13949,197
2020-04-04 10:02:46,13949,196
2020-04-04 10:02:49,13949,189
2020-04-04 10:02:51,13946,203
2020-04-04 10:02:53,13949,210
2020-04-04 10:02:55,13946,207
2020-04-04 10:02:56,13946,216
2020-04-04 10:02:57,13946,220
2020-04-04 10:02:58,13946,225
2020-04-04 10:03:00,13950,229
2020-04-04 10:03:01,13948,227
2020-04-04 10:03:03,13948,225
2020-04-04 10:03:04,13948,224
2020-04-04 10:03:05,13949,224
2020-04-04 10:03:06,13950,226
2020-04-04 10:03:07,13951,224
2020-04-04 10:03:09,13952,220
2020-04-04 10:03:11,13952,215
2020-04-04 10:03:13,13952,213
2020-04-04 10:03:14,13952,212
2020-04-04 10:03:15,13952,210
2020-04-04 10:03:17,13954,205
2020-04-04 10:03:18,13952,208
2020-04-04 10:03:20,13952,204
2020-04-04 10:03:22,13952,199
2020-04-04 10:03:25,13951,191
2020-04-04 10:03:27,13953,187
2020-04-04 10:03:30,13956,180
2020-04-04 10:03:32,13956,177
2020-04-04 10:03:33,13956,175
2020-04-04 10:03:34,13956,176
2020-04-04 10:03:36,13956,174
2020-04-04 10:03:37,13957,172
2020-04-04 10:03:39,13955,172
2020-04-04 10:03:43,13953,162
2020-04-04 10:03:45,13952,161
2020-04-04 10:03:52,13953,143
2020-04-04 10:03:59,13955,130
2020-04-04 10:04:02,13955,133
2020-04-04 10:04:03,13953,133
2020-04-04 10:04:06,13953,126
2020-04-04 10:04:07,13952,125
2020-04-04 10:04:10,13951,119
2020-04-04 10:04:11,13952,117
2020-04-04 10:04:12,13953,119
2020-04-04 10:04:13,13953,117
2020-04-04 10:04:14,13952,116
2020-04-04 10:04:15,13951,122
2020-04-04 10:04:17,13952,120
2020-04-04 10:04:19,13953,115
2020-04-04 10:04:20,13954,113
2020-04-04 10:04:21,13957,114
2020-04-04 10:04:22,13955,112
2020-04-04 10:04:23,13957,111
2020-04-04 10:04:24,13956,113
2020-04-04 10:04:25,13958,112
2020-04-04 10:04:26,13958,112
2020-04-04 10:04:28,13958,109
2020-04-04 10:04:30,13956,110
2020-04-04 10:04:32,13956,106
2020-04-04 10:04:33,13954,105
2020-04-04 10:04:36,13953,107
2020-04-04 10:04:37,13953,109
2020-04-04 10:04:38,13953,107
2020-04-04 10:04:39,13953,112
2020-04-04 10:04:41,13953,107
2020-04-04 10:04:43,13953,105
2020-04-04 10:04:46,13953,100
2020-04-04 10:04:53,13954,90
2020-04-04 10:04:54,13951,96
2020-04-04 10:04:55,13950,97
2020-04-04 10:04:58,13950,99
2020-04-04 10:05:01,13952,99
2020-04-04 10:05:02,13950,99
2020-04-04 10:05:03,13952,98
2020-04-04 10:05:04,13950,102
2020-04-04 10:05:06,13951,100
2020-04-04 10:05:07,13949,99
2020-04-04 10:05:08,13948,101
2020-04-04 10:05:09,13947,103
2020-04-04 10:05:10,13947,103
2020-04-04 10:05:11,13948,124
2020-04-04 10:05:12,13945,128
2020-04-04 10:05:13,13947,127
2020-04-04 10:05:16,13948,124
2020-04-04 10:05:17,13949,126
2020-04-04 10:05:22,13948,118
2020-04-04 10:05:23,13946,120
2020-04-04 10:05:25,13947,118
2020-04-04 10:05:26,13946,117
2020-04-04 10:05:27,13948,130
2020-04-04 10:05:29,13950,135
2020-04-04 10:05:30,13952,135
2020-04-04 10:05:33,13952,134
2020-04-04 10:05:34,13952,134
2020-04-04 10:05:35,13951,133
2020-04-04 10:05:38,13951,130
2020-04-04 10:05:46,13950,123
2020-04-04 10:05:48,13948,121
2020-04-04 10:05:49,13949,121
2020-04-04 10:05:50,13949,123
2020-04-04 10:05:55,13949,115
2020-04-04 10:05:56,13946,125
2020-04-04 10:05:57,13945,124
2020-04-04 10:05:58,13946,124
2020-04-04 10:05:59,13945,132
2020-04-04 10:06:00,13946,134
2020-04-04 10:06:01,13946,133
2020-04-04 10:06:03,13945,130
2020-04-04 10:06:04,13945,137
2020-04-04 10:06:05,13944,137
2020-04-04 10:06:07,13943,146
2020-04-04 10:06:08,13942,151
2020-04-04 10:06:09,13943,157
2020-04-04 10:06:10,13945,168
2020-04-04 10:06:11,13946,166
2020-04-04 10:06:12,13946,166
2020-04-04 10:06:14,13946,163
2020-04-04 10:06:15,13947,164
2020-04-04 10:06:16,13947,162
2020-04-04 10:06:18,13948,162
2020-04-04 10:06:19,13949,164
2020-04-04 10:06:20,13948,162
2020-04-04 10:06:21,13949,161
2020-04-04 10:06:23,13949,158
2020-04-04 10:06:24,13948,158
2020-04-04 10:06:25,13947,157
2020-04-04 10:06:26,13946,156
2020-04-04 10:06:30,13947,149
2020-04-04 10:06:35,13947,141
2020-04-04 10:06:36,13947,143
2020-04-04 10:06:38,13948,140
2020-04-04 10:06:41,13947,134
2020-04-04 10:06:42,13946,147
2020-04-04 10:06:44,13946,144
2020-04-04 10:06:46,13947,141
2020-04-04 10:06:47,13946,141
2020-04-04 10:06:49,13946,139
2020-04-04 10:06:51,13945,140
2020-04-04 10:06:52,13946,139
2020-04-04 10:06:54,13945,136
2020-04-04 10:06:56,13946,133
2020-04-04 10:06:58,13945,129
2020-04-04 10:06:59,13945,131
2020-04-04 10:07:03,13947,123
2020-04-04 10:07:05,13948,128
2020-04-04 10:07:06,13949,128
2020-04-04 10:07:07,13949,131
2020-04-04 10:07:08,13950,133
2020-04-04 10:07:09,13948,155
2020-04-04 10:07:11,13950,153
2020-04-04 10:07:13,13949,152
2020-04-04 10:07:14,13950,152
2020-04-04 10:07:15,13951,154
2020-04-04 10:07:17,13950,153
2020-04-04 10:07:19,13950,151
2020-04-04 10:07:20,13951,153
2020-04-04 10:07:22,13952,154
2020-04-04 10:07:23,13952,153
2020-04-04 10:07:25,13951,150
2020-04-04 10:07:31,13951,137
2020-04-04 10:07:32,13951,138
2020-04-04 10:07:40,13951,124
2020-04-04 10:07:41,13950,123
2020-04-04 10:07:45,13950,119
2020-04-04 10:07:52,13950,114
2020-04-04 10:07:55,13949,114
2020-04-04 10:07:57,13948,113
2020-04-04 10:07:58,13948,116
2020-04-04 10:07:59,13947,120
2020-04-04 10:08:00,13946,119
2020-04-04 10:08:01,13947,119
2020-04-04 10:08:04,13947,115
2020-04-04 10:08:05,13948,117
2020-04-04 10:08:06,13948,116
2020-04-04 10:08:07,13949,118
2020-04-04 10:08:09,13950,115
2020-04-04 10:08:11,13950,113
2020-04-04 10:08:12,13952,112
2020-04-04 10:08:15,13953,108
2020-04-04 10:08:16,13951,107
2020-04-04 10:08:18,13951,113
2020-04-04 10:08:19,13951,112
2020-04-04 10:08:20,13951,118
2020-04-04 10:08:24,13951,114
2020-04-04 10:08:25,13949,116
2020-04-04 10:08:32,13949,107
2020-04-04 10:08:41,13953,96
2020-04-04 10:08:43,13952,93
2020-04-04 10:08:44,13953,102
2020-04-04 10:08:45,13955,102
2020-04-04 10:08:46,13955,101
2020-04-04 10:08:47,13953,128
2020-04-04 10:08:49,13956,126
2020-04-04 10:08:50,13954,129
2020-04-04 10:08:51,13956,130
2020-04-04 10:08:52,13956,135
2020-04-04 10:08:53,13957,135
2020-04-04 10:08:55,13957,132
2020-04-04 10:08:56,13956,135
2020-04-04 10:08:57,13955,135
2020-04-04 10:08:58,13955,142
2020-04-04 10:08:59,13956,143
2020-04-04 10:09:00,13957,142
2020-04-04 10:09:01,13957,141
2020-04-04 10:09:02,13958,150
2020-04-04 10:09:03,13958,151
2020-04-04 10:09:04,13957,150
2020-04-04 10:09:05,13957,151
2020-04-04 10:09:06,13958,151
2020-04-04 10:09:07,13959,154
2020-04-04 10:09:08,13958,152
2020-04-04 10:09:11,13957,146
2020-04-04 10:09:12,13957,145
2020-04-04 10:09:13,13957,144
2020-04-04 10:09:14,13957,147
2020-04-04 10:09:19,13958,143
2020-04-04 10:09:21,13958,140
2020-04-04 10:09:22,13961,143
2020-04-04 10:09:23,13961,142
2020-04-04 10:09:24,13961,148
2020-04-04 10:09:25,13960,148
2020-04-04 10:09:28,13960,144
2020-04-04 10:09:30,13961,151
2020-04-04 10:09:31,13963,152
2020-04-04 10:09:32,13963,159
2020-04-04 10:09:33,13965,164
2020-04-04 10:09:35,13965,167
2020-04-04 10:09:36,13966,168
2020-04-04 10:09:37,13966,168
2020-04-04 10:09:40,13965,164
2020-04-04 10:09:41,13965,166
2020-04-04 10:09:42,13966,178
2020-04-04 10:09:43,13966,178
2020-04-04 10:09:48,13965,172
2020-04-04 10:09:50,13966,172
2020-04-04 10:09:52,13966,177
2020-04-04 10:09:55,13964,172
2020-04-04 10:09:57,13963,186
2020-04-04 10:09:59,13963,184
2020-04-04 10:10:01,13962,182
2020-04-04 10:10:03,13964,180
2020-04-04 10:10:04,13964,180
2020-04-04 10:10:10,13965,167
2020-04-04 10:10:15,13966,159
2020-04-04 10:10:16,13966,158
2020-04-04 10:10:20,13967,148
2020-04-04 10:10:22,13967,146
2020-04-04 10:10:24,13967,143
2020-04-04 10:10:26,13967,148
2020-04-04 10:10:30,13966,143
2020-04-04 10:10:31,13966,142
2020-04-04 10:10:32,13966,140
2020-04-04 10:10:33,13965,140
2020-04-04 10:10:35,13964,151
2020-04-04 10:10:36,13963,151
2020-04-04 10:10:38,13963,148
2020-04-04 10:10:40,13964,145
2020-04-04 10:10:41,13964,143
2020-04-04 10:10:43,13964,140
2020-04-04 10:10:44,13964,138
2020-04-04 10:10:45,13965,136
2020-04-04 10:10:46,13964,136
2020-04-04 10:10:49,13965,129
2020-04-04 10:10:51,13965,127
2020-04-04 10:10:54,13965,122
2020-04-04 10:10:59,13966,111
2020-04-04 10:11:00,13967,110
2020-04-04 10:11:01,13967,112
2020-04-04 10:11:02,13968,111
2020-04-04 10:11:03,13968,111
2020-04-04 10:11:04,13965,111
2020-04-04 10:11:05,13965,113
2020-04-04 10:11:14,13964,96
2020-04-04 10:11:17,13965,93
2020-04-04 10:11:19,13964,94
2020-04-04 10:11:21,13965,91
2020-04-04 10:11:23,13965,88
2020-04-04 10:11:24,13966,87
2020-04-04 10:11:25,13964,86
2020-04-04 10:11:29,13963,81
2020-04-04 10:11:32,13964,76
2020-04-04 10:11:33,13965,75
2020-04-04 10:11:39,13964,68
2020-04-04 10:11:40,13965,67
2020-04-04 10:11:41,13965,67
2020-04-04 10:11:42,13967,69
2020-04-04 10:11:43,13967,69
2020-04-04 10:11:44,13968,71
2020-04-04 10:11:50,13968,78
2020-04-04 10:11:51,13970,77
2020-04-04 10:11:52,13969,78
2020-04-04 10:11:54,13970,79
2020-04-04 10:11:58,13969,75
2020-04-04 10:12:00,13969,73
2020-04-04 10:12:01,13970,76
2020-04-04 10:12:04,13969,73
2020-04-04 10:12:05,13969,78
2020-04-04 10:12:07,13970,78
2020-04-04 10:12:08,13970,78
2020-04-04 10:12:09,13970,78
2020-04-04 10:12:10,13971,80
2020-04-04 10:12:11,13970,81
2020-04-04 10:12:12,13971,81
2020-04-04 10:12:13,13970,108
2020-04-04 10:12:14,13970,108
2020-04-04 10:12:21,13971,100
2020-04-04 10:12:22,13969,109
2020-04-04 10:12:26,13970,107
2020-04-04 10:12:32,13972,99
2020-04-04 10:12:36,13971,97
2020-04-04 10:12:37,13973,97
2020-04-04 10:12:39,13972,98
2020-04-04 10:12:41,13973,97
2020-04-04 10:12:42,13972,100
2020-04-04 10:12:44,13971,101
2020-04-04 10:12:47,13971,99
2020-04-04 10:12:48,13971,100
2020-04-04 10:12:49,13970,104
2020-04-04 10:12:51,13969,102
2020-04-04 10:12:53,13969,100
2020-04-04 10:12:56,13969,98
2020-04-04 10:13:01,13969,103
2020-04-04 10:13:02,13969,105
2020-04-04 10:13:03,13970,106
2020-04-04 10:13:04,13970,106
2020-04-04 10:13:07,13969,102
2020-04-04 10:13:09,13969,104
2020-04-04 10:13:10,13970,104
2020-04-04 10:13:11,13969,104
2020-04-04 10:13:13,13970,102
2020-04-04 10:13:14,13968,101
2020-04-04 10:13:17,13969,98
2020-04-04 10:13:22,13970,95
2020-04-04 10:13:24,13971,93
2020-04-04 10:13:27,13970,91
2020-04-04 10:13:29,13970,94
2020-04-04 10:13:33,13972,89
2020-04-04 10:13:34,13970,95
2020-04-04 10:13:36,13971,94
2020-04-04 10:13:42,13970,86
2020-04-04 10:13:43,13970,89
2020-04-04 10:13:44,13971,88
2020-04-04 10:13:47,13972,89
2020-04-04 10:13:51,13971,85
2020-04-04 10:13:54,13972,82
2020-04-04 10:13:58,13972,80
2020-04-04 10:14:04,13973,73
2020-04-04 10:14:08,13972,71
2020-04-04 10:14:10,13972,72
2020-04-04 10:14:14,13972,67
2020-04-04 10:14:23,13972,58
2020-04-04 10:14:31,13973,52
2020-04-04 10:14:33,13973,64
2020-04-04 10:14:34,13976,65
2020-04-04 10:14:40,13975,60
2020-04-04 10:14:42,13974,59
2020-04-04 10:14:47,13974,54
2020-04-04 10:14:53,13974,51
2020-04-04 10:14:57,13974,48
2020-04-04 10:14:58,13974,48
2020-04-04 10:14:59,13973,48
2020-04-04 10:15:00,13972,50
2020-04-04 10:15:01,13970,55
2020-04-04 10:15:03,13970,57
2020-04-04 10:15:04,13970,57
2020-04-04 10:15:12,13971,60
2020-04-04 10:15:14,13971,59
2020-04-04 10:15:15,13970,62
2020-04-04 10:15:16,13971,62
2020-04-04 10:15:19,13971,61
2020-04-04 10:15:21,13970,68
2020-04-04 10:15:24,13971,67
2020-04-04 10:15:25,13969,77
2020-04-04 10:15:27,13969,75
2020-04-04 10:15:28,13969,77
2020-04-04 10:15:29,13969,77
2020-04-04 10:15:30,13969,82
2020-04-04 10:15:32,13969,84
2020-04-04 10:15:33,13969,85
2020-04-04 10:15:39,13969,83
2020-04-04 10:15:41,13971,87
2020-04-04 10:15:42,13972,87
2020-04-04 10:15:43,13972,87
2020-04-04 10:15:46,13971,87
2020-04-04 10:15:52,13971,85
2020-04-04 10:15:54,13968,86
2020-04-04 10:15:55,13968,86
2020-04-04 10:15:58,13967,84
2020-04-04 10:15:59,13968,89
2020-04-04 10:16:01,13967,89
2020-04-04 10:16:03,13968,90
2020-04-04 10:16:06,13968,87
2020-04-04 10:16:11,13967,86
2020-04-04 10:16:13,13968,85
2020-04-04 10:16:14,13966,87
2020-04-04 10:16:16,13967,88
2020-04-04 10:16:17,13968,92
2020-04-04 10:16:19,13967,91
2020-04-04 10:16:23,13968,88
2020-04-04 10:16:26,13967,85
2020-04-04 10:16:29,13966,103
2020-04-04 10:16:37,13968,93
2020-04-04 10:16:38,13968,92
2020-04-04 10:16:46,13968,83
2020-04-04 10:16:48,13968,87
2020-04-04 10:16:52,13968,84
2020-04-04 10:16:54,13965,96
2020-04-04 10:16:56,13966,94
2020-04-04 10:16:58,13966,94
2020-04-04 10:17:02,13966,89
2020-04-04 10:17:03,13965,88
2020-04-04 10:17:05,13965,86
2020-04-04 10:17:07,13966,85
2020-04-04 10:17:08,13965,95
2020-04-04 10:17:09,13964,96
2020-04-04 10:17:11,13964,94
2020-04-04 10:17:12,13963,93
2020-04-04 10:17:15,13962,93
2020-04-04 10:17:16,13962,102
2020-04-04 10:17:17,13960,104
2020-04-04 10:17:20,13958,101
2020-04-04 10:17:21,13958,103
2020-04-04 10:17:23,13958,101
2020-04-04 10:17:25,13957,98
2020-04-04 10:17:26,13958,102
2020-04-04 10:17:27,13957,106
2020-04-04 10:17:28,13958,106
2020-04-04 10:17:30,13958,107
2020-04-04 10:17:34,13958,102
2020-04-04 10:17:35,13958,106
2020-04-04 10:17:36,13960,105
2020-04-04 10:17:39,13960,105
2020-04-04 10:17:42,13962,102
2020-04-04 10:17:47,13959,104
2020-04-04 10:17:48,13959,104
2020-04-04 10:17:50,13959,102
2020-04-04 10:17:51,13960,108
2020-04-04 10:17:56,13960,102
2020-04-04 10:17:58,13960,100
2020-04-04 10:18:02,13961,96
2020-04-04 10:18:04,13959,95
2020-04-04 10:18:06,13961,108
2020-04-04 10:18:07,13963,111
2020-04-04 10:18:09,13964,111
2020-04-04 10:18:10,13965,114
2020-04-04 10:18:12,13966,113
2020-04-04 10:18:15,13964,109
2020-04-04 10:18:18,13963,105
2020-04-04 10:18:20,13965,103
2020-04-04 10:18:24,13965,98
2020-04-04 10:18:28,13965,93
2020-04-04 10:18:32,13964,90
2020-04-04 10:18:35,13963,87
2020-04-04 10:18:36,13962,87
2020-04-04 10:18:37,13965,87
2020-04-04 10:18:41,13965,87
2020-04-04 10:18:42,13967,88
2020-04-04 10:18:48,13966,80
2020-04-04 10:18:52,13965,75
2020-04-04 10:18:56,13964,70
2020-04-04 10:18:58,13963,69
2020-04-04 10:19:00,13965,67
2020-04-04 10:19:04,13966,64
2020-04-04 10:19:06,13965,64
2020-04-04 10:19:10,13964,59
2020-04-04 10:19:14,13964,57
2020-04-04 10:19:18,13963,55
2020-04-04 10:19:22,13962,52
2020-04-04 10:19:23,13963,52
2020-04-04 10:19:28,13964,48
2020-04-04 10:19:29,13963,48
2020-04-04 10:19:30,13963,48
2020-04-04 10:19:39,13962,41
2020-04-04 10:19:42,13964,39
2020-04-04 10:19:43,13965,39
2020-04-04 10:19:44,13964,39
2020-04-04 10:19:45,13964,40
2020-04-04 10:19:47,13964,38
2020-04-04 10:19:50,13966,42
2020-04-04 10:19:53,13966,40
2020-04-04 10:20:00,13966,36
2020-04-04 10:20:01,13965,36
2020-04-04 10:20:02,13967,42
2020-04-04 10:20:03,13969,42
2020-04-04 10:20:04,13969,43
2020-04-04 10:20:06,13967,42
2020-04-04 10:20:08,13967,42
2020-04-04 10:20:09,13967,43
2020-04-04 10:20:10,13967,44
2020-04-04 10:20:11,13968,45
2020-04-04 10:20:12,13967,45
2020-04-04 10:20:14,13968,45
2020-04-04 10:20:15,13969,45
2020-04-04 10:20:16,13968,46
2020-04-04 10:20:17,13969,47
2020-04-04 10:20:18,13967,53
2020-04-04 10:20:20,13970,54
2020-04-04 10:20:21,13969,54
2020-04-04 10:20:24,13969,55
2020-04-04 10:20:27,13970,54
2020-04-04 10:20:32,13968,51
2020-04-04 10:20:34,13970,53
2020-04-04 10:20:39,13972,52
2020-04-04 10:20:43,13972,50
2020-04-04 10:20:45,13972,54
2020-04-04 10:20:46,13972,54
2020-04-04 10:20:50,13972,52
2020-04-04 10:20:51,13973,52
2020-04-04 10:20:53,13972,53
2020-04-04 10:20:54,13972,53
2020-04-04 10:20:55,13972,55
2020-04-04 10:20:59,13972,55
2020-04-04 10:21:01,13971,54
2020-04-04 10:21:04,13971,53
2020-04-04 10:21:08,13972,53
2020-04-04 10:21:09,13973,54
2020-04-04 10:21:10,13974,55
2020-04-04 10:21:13,13975,55
2020-04-04 10:21:14,13977,64
2020-04-04 10:21:18,13978,66
2020-04-04 10:21:21,13976,67
2020-04-04 10:21:24,13975,66
2020-04-04 10:21:25,13974,68
2020-04-04 10:21:27,13974,68
2020-04-04 10:21:28,13976,68
